ID,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year
3724.000000,Auto,Budget,Married No Kids,7.000000,23.030000,2.000000,3.000000
3725.000000,Auto,Budget,Married No Kids,0.000000,0.970000,2.000000,0.000000
3727.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,4.000000,1.000000
3728.000000,CC,Budget,High Income Families,35.000000,163.410000,1.000000,6.000000
3729.000000,CC,Budget,High Income Families,14.000000,43.340000,3.000000,11.000000
3730.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,2.000000,1.000000
3731.000000,CC,Budget,High Income Families,3.000000,5.010000,4.000000,2.000000
3732.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,4.000000,10.000000
3739.000000,CC,Budget,High Income Families,21.000000,82.430000,2.000000,11.000000
3741.000000,CC,Budget,High Income Families,3.000000,5.350000,1.000000,6.000000
3742.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,4.000000,4.000000
3747.000000,Auto,Budget,Married No Kids,5.000000,9.510000,1.000000,7.000000
3749.000000,CC,Budget,High Income Families,27.000000,106.300000,2.000000,14.000000
3752.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,3.000000,7.000000
3756.000000,CC,Budget,High Income Families,6.000000,6.870000,4.000000,11.000000
3757.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,2.000000,15.000000
3760.000000,CC,Budget,High Income Families,6.000000,25.490000,1.000000,2.000000
3766.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,1.000000,3.000000
3767.000000,CC,Budget,High Income Families,21.000000,85.960000,2.000000,11.000000
3768.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
3769.000000,Auto,Budget,Married No Kids,6.000000,9.010000,2.000000,10.000000
3770.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,3.000000,2.000000
3771.000000,CC,Budget,High Income Families,6.000000,8.960000,1.000000,9.000000
3773.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,1.000000,10.000000
3776.000000,CC,Budget,High Income Families,22.000000,87.400000,2.000000,11.000000
3779.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,2.000000,7.000000
3782.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,1.000000,0.000000
3783.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,1.000000,14.000000
3784.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,4.000000,12.000000
3785.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,4.000000,14.000000
3786.000000,CC,Budget,High Income Families,14.000000,40.070000,3.000000,15.000000
3788.000000,CC,Budget,High Income Families,8.000000,9.020000,2.000000,15.000000
3789.000000,CC,Budget,High Income Families,11.000000,40.230000,1.000000,7.000000
3790.000000,Auto,Budget,Married No Kids,7.000000,10.740000,1.000000,12.000000
3791.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,4.000000,8.000000
3794.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,3.000000,8.000000
3795.000000,CC,Budget,High Income Families,3.000000,6.210000,1.000000,4.000000
3796.000000,CC,Budget,High Income Families,22.000000,87.460000,4.000000,11.000000
3798.000000,Auto,FreeLocal,Married No Kids,2.000000,11.520000,2.000000,0.000000
3799.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,1.000000,9.000000
3800.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,2.000000,4.000000
3801.000000,CC,Budget,High Income Families,3.000000,6.740000,2.000000,3.000000
3803.000000,CH,FreeLocal,Low Value and No Kids,15.000000,45.500000,2.000000,15.000000
3805.000000,CC,FreeLocal,High Income Families,9.000000,22.440000,1.000000,12.000000
3806.000000,CC,FreeLocal,High Income Families,6.000000,28.950000,2.000000,1.000000
3808.000000,CC,Budget,High Income Families,12.000000,32.880000,1.000000,13.000000
3811.000000,CH,Budget,Low Value and No Kids,6.000000,23.110000,3.000000,3.000000
3821.000000,CC,FreeLocal,High Income Families,6.000000,28.660000,4.000000,0.000000
3822.000000,Auto,Budget,Married No Kids,7.000000,13.450000,1.000000,11.000000
3823.000000,CH,Budget,Low Value and No Kids,15.000000,45.470000,4.000000,14.000000
3824.000000,CC,FreeLocal,High Income Families,8.000000,12.460000,4.000000,13.000000
3825.000000,CC,FreeLocal,High Income Families,20.000000,87.090000,3.000000,7.000000
